id,username,content,date
1642170832867971076,sang_bango,@KemenkeuRI Ngejar target THR buruh Kemenkeu,2023-04-01 14:23:31+00:00
1642170496090517505,Abrata73647759,"@narkosun Seluruh anggota DPRD I/II DPR ,bila seperti ini pemerintah/Kemenkeu bayar gaji &amp; tunjangannya fasilitas lainnya bayar 1 orang aj yaitu KetUm aj.",2023-04-01 14:22:10+00:00
1642169822485286913,ownerradikal1,"@islah_bahrawi Yess..jangan lupa di kemenkeu juga katanya udah di susupi radikalis,baru² ini ketahuan kan🤣🤣",2023-04-01 14:19:30+00:00
1642169799026548737,dickyourss,@alkkavv Morningcall bahas kasus pergerakan uang di Kemenkeu ga mba?,2023-04-01 14:19:24+00:00
1642169282447704068,bambangmulhadi,@PartaiSocmed @mohmahfudmd Lanjutkan terus.. bantu Prof. Mahfud mengungkap bobroknya karyawan Kemenkeu..,2023-04-01 14:17:21+00:00
1642169188486893575,RevealJkt,"@Ayayannggg @Kemdikbud_RI Yes, tapi inget, ada uang ada responsibilty. Pajak itu alat politik juga, alat Presiden terpilih untuk mewujudkan janji politiknya. Klo APBN gk ada duit, Presiden marahnya ke siapa? Ya ke Kemenkeu lhah, bukan ke Kementerian lain. Makanya sama Presiden dikasih privilege lain.",2023-04-01 14:16:59+00:00
1642168665553645569,bhoed,"@hc_poirot Tukin pegawai Kemenkeu kasih aja Bu buat genapin Tukin PNS lain biar 100%. Pegawai Ibu mungkin udah ga butuh THR, tapi kami masih sangat butuh Bu. Jangan hanya dituntut menggerakkan pemerintahan tapi urusan hak kami dinomorduakan",2023-04-01 14:14:54+00:00
1642168434778849281,trioktorinda,"@kyuisann @Mackemot1 @logikapolitikid ia lulusan stan, tapi kerjanya dimana ? klu kerjanya di kemenkeu tetap aja lbh baik dari asn yg lain, saya ga percaya cuma punya motor smash 2004, sangat ga percaya.",2023-04-01 14:13:59+00:00
1642166668385452032,harisN0,@boedyirh @prastow org kemenkeu ya?,2023-04-01 14:06:58+00:00
1642165539039756289,blackfoot097,"@roy_pasha sumpah pengen ketemu trus nonjok anda, anying
kesal bet dah, banyak bet oknum kemenkeu kek gini
sering2 bergaul atau dengar2an keluhan dari ASN lain kek, biar tau bahwa dunia tuh ga cuma ttg Anda. Anda itu ga spesial2 amat dan Anda mendapat privilege",2023-04-01 14:02:29+00:00
1642160662595141633,RevealJkt,"@Ayayannggg Kalau mau lengkapnya duit itu nyampe ke 270jt orang ya secara agregat, bisa di cek di web kemenkeu, search saja APBN Kita, ada rilis tiap bulan. Darius sinatria bs jadi dpt bonus lebih besar dari yang dia bayar, krna dia menikmati fasilitas yang dibangun dri APBN, secara agregat.",2023-04-01 13:43:06+00:00
1642159879560495104,ruliemaulana,"Tindak Pidana Pencucian Uang tentang perdagangan emas dengan jumlah transaksi 189 TRILIUN:

Kemenkopolhukham: itu IMPOR emas batangan ngaku emas mentah

Kemenkeu: itu EKSPOR emas batangan ngaku perhiasan 

Kira-kira monyet yang bikin ini ga jelas supaya ga terusut siapa?",2023-04-01 13:39:59+00:00
1642159301941919745,tukangnya_ra,"@alchudriysaid @mbaktee @CNNIndonesia Lha berarti kan tinggal ngaliin aja, pack.. kemenkeu udah maksimal di 100% pun",2023-04-01 13:37:42+00:00
1642159025470181376,imanzett,@yaniarsim @CGK_AP2 @kemenkeu JANGAN KAU SAMAKAN PEJABAT DENGAN PECUNDANG...,2023-04-01 13:36:36+00:00
1642158147447169026,Herri32407314,"@yaniarsim @CGK_AP2 @kemenkeu Zalim,cuma begitu di pecat,kebencian kelewat batas.",2023-04-01 13:33:06+00:00
1642157635242979328,aliesongonem,"@Tan_Mar3M @mohmahfudmd @prastow Kayaknya kalo pns daerah, THR nya hanya gaji pokok aja deh, nggak pernah + tukin. Jadi selama ini mmg berbeda ya? Yg didaerah THR sangat berarti buat PNS, karena tukinnya cuma 1% tukin kemenkeu...",2023-04-01 13:31:04+00:00
1642155989008011264,AriskaPutraS,@erickthohir @jokowi Tadi ada meme yg intinya adalah sebuah pertanyaan: Apakah pembatalan memang diskenariokan dgn menciptakan kegaduhan krn negara memang lagi bokek ngga punya uang? Sebab faktanya Kemenkeu ngga sanggup bayar THR 100%.,2023-04-01 13:24:32+00:00
1642155956489584640,isma59447314,@yaniarsim @CGK_AP2 @kemenkeu Kan benci klo ke ulama,2023-04-01 13:24:24+00:00
1642155761760636928,JumintenMumet,"@mohmahfudmd Ada dugaan indikasi korupsi di kemenkeu 35T.mudah mudahan penegakan hukumnya berjalan  lancar,karna ini menyangkut dana yang tidak sedikit.",2023-04-01 13:23:38+00:00
1642154256961773568,Sepur206,"@LordSunda @__AnakKolong Sengketa bea masuk &amp; pajak itu hal yg setiap hari terjadi. Aparat dr BC &amp; pajak biasanya kejar target &amp; cari aman. Drpd meloloskan tp ntar resiko dituduh macem², akhirnya dikenakan tarif.

Akhirnya pengusaha ga terima dong, sampai dibawa ke pengadilan &amp; akhirnya Kemenkeu kalah.",2023-04-01 13:17:39+00:00
1642152927795232770,yuzviii,"@sedulurjanji5 @IbuNe_neng Mana ada PNS jaman now jalur kekerabatan,apalagi kemenkeu 🤣",2023-04-01 13:12:22+00:00
1642152569664581632,Sepur206,"@__AnakKolong Ane kasian ama Kemenkeu sekaligus pengusaha emas nya:
- Kemenkeu: dituduh ga kerja bener bahkan kongkalikong ama pengusaha
- Pengusaha: udah menempuh cara hukum yg syah &amp; menang, skrg malah di-ungkit² lagi, bisa² dihakimi via medsos",2023-04-01 13:10:56+00:00
1642152292052000772,DJPb_Kemenkeu,""",..dan pimpinan harus mampu mengorkestrasi dan menjaga kekompakan unit,"" tegas Dirjen Perbendaharaan saat meninjau KPPN Purwakarta",2023-04-01 13:09:50+00:00
1642152120072937472,YRadianto,"@Retjehkey Jawabannya, yang sedang fokus dilakukan Kemenkeu/SMI adalah reformasi keuangan, menghadapi ekonomi global yang bergejolak, setelah kemarin oleh Pandemi lalu berlanjut oleh perang.

Dan (khusus) RAT ini berlangsung sejak 2012, artinya sudah mengakar di dalam.…",2023-04-01 13:09:09+00:00
1642151759530586112,Sepur206,"@__AnakKolong Malah hal ini membuktikan Kemenkeu udah bener:
- sengketa impor emas jelas² Kemenkeu udah proses
- jelasnya udah ada tindakan menagih
- sampai lanjut ke pengadilan
- meskipun kalah dipengadilan

Kalau emang ga bener, harusnya ga bakal sampai ada gugatan di pengadilan segala",2023-04-01 13:07:43+00:00
1642151734230548480,DJPb_Kemenkeu,"""Para pejabat dan pegawai KPPN harus mampu menjalankan fungsi perbendaharaan di daerah dengan membantu satuan kerja terkait pencairan dan melakukan monitoring. Tetap semangat dan waspada menghadapi berbagai tantangan saat ini,..""",2023-04-01 13:07:37+00:00
1642150583972024320,nicolesyahp,@hc_poirot Sementara thr kemenkeu sampai berkali-kali lipat dari asn lainnya….!!!!!,2023-04-01 13:03:03+00:00
1642150519144861696,musttheguh,"@detikcom Udah tau pasti ada conflict of interestnya, masih aja berhubungan sm tusinya.. piye to?? Lagipula yg rame pajak sm bea cukai, yg lain kena dampaknya juga.. aneh jg kemenkeu nih",2023-04-01 13:02:48+00:00
1642150279327141888,PatriotDatehand,@KemenkeuRI Terima kasih kepada seluruh warga yg sudah lapor. Dan terima kasih para pegawai kemenkeu dan seluruh ASN lainnya,2023-04-01 13:01:50+00:00
1642149917069303808,p_indrayana,"@mohmahfudmd ((dugaan korupsi di Kemenkeu 35T)) mohon izin pendapatnya Bpk @MMisbakhun, apakah pernyataan Pak Prof MMD ini tepat? Karena di RDP Komisi III kemarin angka 35T masih sebatas ""transaksi mencurigakan"", lantas apakah bisa disebut dugaan korupsi kalau belum dilakukan penyidikan APH?",2023-04-01 13:00:24+00:00
1642149844834988033,WinihartoB,"@msaid_didu @mohmahfudmd Sepertinya memang banyak pihak yg tersangkut 349 T, sampai2 ada org minta agar DPR hentikan polemik transaksi mencurigakan kemenkeu. Saatnya berubah dg mulai bersihin kotoran n penyakit bangsa",2023-04-01 13:00:07+00:00
1642149552823353345,DarmansyahTamb1,@alisyarief Gurita Kemenkeu?,2023-04-01 12:58:57+00:00
1642149243577319426,umarngelo,"@narkosun @bobbynasution_ @gibran_tweet BuzerRp hanya bisa ghibah caci maki dan fitnah, edit video tanpa berani diskusi adu logika atau dalil. Rezim Jokowi rusak karena buzerRp contoh kasus di kemenkeu bukannya undang ahli untuk menyelesaikan substansi tapi malah undang buzzer ya gitu lah",2023-04-01 12:57:43+00:00
1642148452158296065,AangKur54074556,"@yaniarsim @CGK_AP2 @kemenkeu Maaf anda berada di negeri yang salah
Negeri 🤡",2023-04-01 12:54:35+00:00
1642148116383305728,Hadib1s4,"@ippriwib @ilalangdikebun jd bingung saya
klo penerimaan pajak tinggi atau sesuai target, apakah semata karena kinerja kemenkeu/DJP?

trus kemen/kl/pemda apakah g ada kontribusi ya yg dirasakan oleh wajib pajak?",2023-04-01 12:53:15+00:00
1642147720994648064,covid_hater,"@YRadianto Kalau kemenkeu mau bener2 jujur, mestinya akan banyak orang2 yg ""kena"", tapi ya begitulah...",2023-04-01 12:51:40+00:00
1642147577134022656,RyanAlfarizi070,@islah_bahrawi Sudah cak radikal radikalnya. Gimana pendapat bung ttg transaksi mencurigakan di kemenkeu,2023-04-01 12:51:06+00:00
1642146489567965184,iJairt,"@Mackemot1 @logikapolitikid Harusnya gawe di Kemenkeu ya money oriented ya. 
Kalau orientasinya ke inovasi gawe aja di BRIN.",2023-04-01 12:46:47+00:00
1642146260915453952,tukangnya_ra,"@mbaktee @CNNIndonesia Btw, kata temen sy di kemenkeu D1 maksimal di grade 8 atau IId. Tukinnya sekitar 4 jeti maksimal.",2023-04-01 12:45:52+00:00
1642145507203231747,BatuKepla,"@__AnakKolong @mohmahfudmd @PolhukamRI Ohhh.. Begini toh ceritanya. Ternyata dia berteriak terlebih dahulu sebelum membaca berita sebelumnya. Pasti dicecar kalau sampai hal ini dibongkar saat ada RDP komisi III, PPATK, Komite TPPU dan Kemenkeu. Semoga RDP itu terjadi.  🙏🙏🙏",2023-04-01 12:42:53+00:00
1642144303526084608,Rahman87743273,"@KompasTV Maaf Pak,,,, selesaikan permasalahan yg ada di kemenkeu soalnya nilai cukup gede pak🙏🙏🙏",2023-04-01 12:38:06+00:00
1642143564984639491,smartAde091,@BangEdiii Hendro hrsnya bs bedakan kasus dgn polemik. Segera saja limpahkan ke kejaksaan atau MA krn terduganya kemenkeu yg seharusnya sbg penyidik.,2023-04-01 12:35:10+00:00
1642143069524074496,Paltiwest,"@loveniey @mohmahfudmd @KemenkeuRI Yaelah..

Yang di bawah kewenangan Menkopolhukam aja ga beres kok sibuk ngurusin Kemenkeu..

Itu polisi, Hakim ga beres harusnya dibongkar Mahfud dong",2023-04-01 12:33:11+00:00
1642142641285648384,eDzulfikar,@kuahcotoenak @fannysoegi @IDX_BEI Ini kapan kak fanny follow financial planner andalan kemenkeu 🤣🤣,2023-04-01 12:31:29+00:00
1642142569403658246,HudSuharg,"@Mdy_Asmara1701 Angka ratusan T money loundrey dan melibatkan ratusan ASN dan ada pembiaran  tahunan kurang apalagi sudah begitu parahnya pengelolaan negeri , benar kata pengamat bisa jadi negeri bajingan , usut tuntas sebelum negeri ini tenggelam @kemenkeu @DPR_RI @PPATK @PolhukamRI",2023-04-01 12:31:12+00:00
1642142341938155526,SeptyFatmawati,"Mahfud mengatakan PPATK telah melaporkan transaksi janggal ke Kemenkeu sejak 2017. Namun sayangnya, akses Sri Mulyani terhadap temuan itu ditutupi anak buahnya sendiri. Laporan itu ternyata tak sampai ke tangan Sri Mulyani hingga 2020. / #...",2023-04-01 12:30:18+00:00
1642142198031597569,basitfurqon,"@bintangemon Gpp lah, kali aja di undang KEMENKEU klo tau followersnya banyak sekalian ngasih masukan dan perbaikan ee",2023-04-01 12:29:44+00:00
1642141448081657857,e6acb0a4004e4a2,@yaniarsim @CGK_AP2 @kemenkeu Ini lah kocaknya hukum di +62...,2023-04-01 12:26:45+00:00
1642141327709319168,ShofiHoo,"@p4piKRiS @kompascom Fyi, di Kemenkeu memiliki yang namanya Penyidik Pegawai Negeri Sipil (PPNS). Tepatnya di Dirjen Pajak dan Bea Cukai. Anw, transaksi mencurigakan belum tentu pidana.",2023-04-01 12:26:16+00:00
1642141066118955008,pramudo,"Pelanggaran yang ditemukan tidak cukup ditindak masalah disiplin kepegawaian saja, perlu diselidiki proses pelanggaran tersebut secara hukum hingga tindak pidana korupsi ataupun tindak pidana pencucian uang #kemenkeu #beacukai #pajak #kliping #news",2023-04-01 12:25:14+00:00
1642140550194429953,againstzawarudo,"@thoriqmm Masalah DPR, Sambo, RA, Kemenkeu, Bea Cukai, DPR, Kanjuruhan, 300 T. Mau skandalnya segede apapun, separah apapun toh 2024 kita bahasnya balik lagi ke suku, ras, dan agama para capres &amp; cawapres kita",2023-04-01 12:23:11+00:00
1642139822868561921,udinsetialah,@prastow Bener ya... Ada faham Radikal di kemenkeu,2023-04-01 12:20:17+00:00
1642139271468552194,RGumilangHP,"@roy_pasha @1212MAonTWT Instansi saya juga dipotong tukin kalau telat atau bolos dan pulang cepat. Hukuman disiplin lain juga ada pemotongan tuking 25%, 50%, 75%, 90% dalam jangka waktu tertentu. Walaupun tukin kami ga sebesar kemenkeu",2023-04-01 12:18:06+00:00
1642138537696059398,bangsawan_caur,"@Dsinathrya Sampe gw baca thread ini, gw baru sadar. Kita yg taat, tp yg dpt bonus pegawai kemenkeu (DJP).",2023-04-01 12:15:11+00:00
1642137325080825856,djoniecash2,"@kompascom ini org layak diperiksa.

kemarin sempat nyangkal.

terkesan bela kemenkeu.",2023-04-01 12:10:22+00:00
1642136941000015873,arintonur,@NasirAb81015902 @muannas_alaidid Iya knp ga lsg aksi? Yg pny power penindakan ketua juga mengkoordinir aparat hukum bukannya Menko Polhukam malah bola panas dilempar ke kemenkeu 🤔,2023-04-01 12:08:50+00:00
1642136461372973056,Putrirawks,"@alfilafilia @ihsanm0123 @prastow @bangunnagoro Mana ada yang ngalahin tukin Kemenkeu sih haduh kalo DL nutup dan bisa ngalahin tukin situ, protesnya gak bakal semasif ini. Masih aja tutup mata dan bisa-bisanya berdalih ini-itu. Mending diem aja gak si kalo udah nelen tukin gede? Takut beneran disamaratakan, ya? 🤪",2023-04-01 12:06:56+00:00
1642135515154759683,BaharrudinPrb12,@mohmahfudmd Data udah clear. Tinggal penegakan hukum. Harus bu SMI tidak defensif tapi proaktif. Audit semua pegawai kemenkeu pusat sampe daerah. PTDH semua yg terlibat TPPU dan Tipikor. Ganti dengan pegawai baru. Dari pada kepercayaan publik turun. Penerimaan pajak kurang. Ekonomi melambat,2023-04-01 12:03:10+00:00
1642135347990773760,SHIMABDE,"@CNNIndonesia Rada laen jg pihak korban pake embel2 ormas dan ketuanya turun yg juga merupakan menteri, si RAT ini juga nyeret Kemenkeu, kemudian turun juga Menkopolhukam bantu congkel borok kemenkeu, dimasukin lah ke DPR, Bin pun disebut, mantan kepapa BIN Hendro turun jg, perang orangdalam",2023-04-01 12:02:31+00:00
1642135123008299008,FebyPurnama,"Kemenkeu sekarang one day one news.

Marilah one day one juz di Bulan Ramadhan ini, warga...",2023-04-01 12:01:37+00:00
1642133881624358913,bachrum_achmadi,"Mahasiswa/wi yg diterima di STAN itu adalah anak2 yg cerdas.

Tp knp bgitu selesai kuliah di STAN, byk diantara mrk yg menjelma menjd manusia serakah &amp; tamak.

Apakah krn lingkungan dibwh Kemenkeu itu terlalu kuat godaan iblisnya? 🤔🤔",2023-04-01 11:56:41+00:00
1642133470104399875,raja1dk,@NgkongRoses Tiap semua kementerian bahkan ada kementerin penghasil PNBP tapi tukin jauh dari kemenkeu...mestinya semua tukin d samakan aja d semua K/L,2023-04-01 11:55:03+00:00
1642132054283554822,regulusmoatman,"@idextratime Gua sempet bingung ngapain tiba tiba bawa isu Israel, padahal isu basi. Ngapain juga Koster yang base pendukungnya nonmus bawa bawa isu Israel. Tapi sekarang ngeh, dengan orang ribut masalah pildun jadi pada ga merhatiin kasus korupsi DPR dan Kemenkeu yang lagi diungkap Mahfud MD",2023-04-01 11:49:25+00:00
1642131776838721536,nicolesyahp,@liputan6dotcom Apa urusannya menghentikan kasus Kemenkeu….????,2023-04-01 11:48:19+00:00
1642131598937329664,DhordyKiran,@Dennysiregar7 dari kasus ttpu di Kemenkeu boleh kita curiga uang yg 349 T tsb semestinya masuk ke kas negara !??,2023-04-01 11:47:37+00:00
1642131555689852928,WTSibero,"@prastow Rakyat itu cenderung patuh... tapi kejadian ahir-ahir ini terasa menyesakkan... seolah Kemenkeu selama ini tidak melakukan tindakan apapun...
Kalau sudah viral begini tetap juga tidak ada perubahan... saya nggak tahu nanti ujungnya seperti apa!",2023-04-01 11:47:26+00:00
1642131427734220801,notmuchbunch,"@madHink @PNS_Ababil bil ini tukin gede aja masih kegoda loh, apa manfaat buat negara ngasih tukin sultan ke kemenkeu? Kalo ujung2nya sama aja🤣",2023-04-01 11:46:56+00:00
1642131086074576902,gustikajusup,@Paltiwest Masih aja si tolol ini belain kemenkeu. Kan bagus biar gak ada yg ditutup2i sama kemenkeu,2023-04-01 11:45:34+00:00
1642130897616138240,Hashas_TM81,"@islah_bahrawi Lg jualan ya pak

Utk pengalihan Isue?
Yg sedang mengancam negri ini adalah kepemimpinan yg lemah, shg dimanfaatkan orang sekitar dan oligarkhi.
Bansos
Kemenkeu
Bea Cukai
Esdm
Lalu kekayaan pejabat dan pegawai di lingkaran kekuasaan yg melejit
Ini bukti negri ini digerogoti",2023-04-01 11:44:49+00:00
1642130255279427584,stvnsmbrng,"@gahana5150 @mfatahilahakbar Kemenkeu ini dari STAN gasih banyakan orang orangnya? Padahal yg kutau banyak ke STAN karena niat mulia mau membantu keluarga, hmmm",2023-04-01 11:42:16+00:00
1642130251567497217,Tarajeyjey,"@roy_pasha Halo @KemenkeuRI pegawainya asal jeplak lagi nih.
Udah berasa paling oke, banyak kok yg tau kalau datang/pulang di luar wktu kena potong. Kan aturan umum ASN, yg beda tuh insentif yang hanya diterima ASN kemenkeu. Tolonglah udah dikasih uang lebih banyak jgn asal jeplak.",2023-04-01 11:42:15+00:00
1642130046247907329,GorenganPisang6,"@cocor_bangor2 @jokowi @mohmahfudmd @LaNyallaMM1 @2000Ikan @choymarkochoy @Aby_zaky_ @6ang_Razin @8an6__S41D @dhemith_01 Masih jauhlah dia jadi cawapres apalagi capres gegara dia bongkar di kemenkeu!
Cari rekam jejak sejak dia awal jadi menterilah jgn diakhir2 injury time kyk gini krn dia tau ga akan jd menteri lg atau jg cari selamat sendiri atau nyari popularits biar jd alternatif capres? 👎",2023-04-01 11:41:26+00:00
1642129784351375360,juhaiman15,@Tan_Mar3M Di kemenkeu puluhan pejabatnya  bermain  uang   kok  ngga langsung dipecat  ???  giliran pegawai rendahan main pecat ....,2023-04-01 11:40:24+00:00
1642129726306402306,akbardmbxiv,@Bambangelf @jokowi @KemenkeuRI @DitjenPajakRI @beacukaiRI Bukan cuma Kemenkeu semua lembaga pemerintah harus berbenah,2023-04-01 11:40:10+00:00
1642128389195857920,BrotoSeno_joyo,"@AdhieMassardi Banyak yg sdh menuntut proses ketidakbecusan kerja di kemenkeu. Tp seolah batu. Msh kokoh.
Akankah digerus dg tetesan air? Shg berkeping2 ?",2023-04-01 11:34:51+00:00
1642127811052986370,m4sf13,"@yaniarsim @CGK_AP2 @kemenkeu TERLALU BEGO kalau memecat pekerja yang hanya bersikap merendah !!!

Kalau memecat karena kriminal atau menyalahi Kode Etik, barangkali bisa diterima. 

Kalau hanya Remeh TEMEH kayak gitu, tindakan dianggap TERLALU BODOH",2023-04-01 11:32:34+00:00
1642126207280988162,TetiDominicus,"@Paltiwest @adrianatrisari @mohmahfudmd Bukankah Pak Mahfud sudah koordinasi dengan persuratan ke Kemenkeu dari 2017 (atau sebelumnya), namun krn ada indikasi ditutup2i yang sampai Menkeu pun selisih info dengan Pak Mahfud, makanya jadi ramai? Dan krn ""gaduh"" ini, rakyat ikut aktif mengawasi dan menekan (cont)",2023-04-01 11:26:11+00:00
1642125555943501824,fayelrond,"@PNS_Ababil penasaran aja, profiling risiko kemenkeu emang bagus, itupun masih kecolongan. Gimana KL lain ya ?",2023-04-01 11:23:36+00:00
1642125030334296072,ho_jend,"@BayNugraxx @MCAOps 3,7 juta pun juga DUIT. Kalo kasus kemenkeu di urus smpe selesai. Tersangka harus di tangkap. Tp ini 3,7 T juga DUIT YG SANGAT FANTASTIS. Dan menguap sia2. Demi apa? Mending kalo memang ada sebab yg baik, ini menguap demi APA?",2023-04-01 11:21:31+00:00
1642124936847425536,mesincuciuang,"@PartaiSocmed Gas lah, Kemenkeu melempem padahal perbuatan udah jelas. Biar publik yg hakimj",2023-04-01 11:21:08+00:00
1642120639439069186,Mudjibur_Rohman,@msaid_didu @prastow Jubir kemenkeu gak paham laah kalo soal TPPU.,2023-04-01 11:04:04+00:00
1642119677139886082,woqie2,"@itsamareguzel Pegawai pajak/kemenkeu dimanjain,giliran honorer ditendang!!!",2023-04-01 11:00:14+00:00
1642117280292290560,ajigees,@Paltiwest Cara penyampaian data antara seorang ekonom/ akuntan dengan politikus/ ahli hukum mungkin berbeda. Jadinya orang awam bisa bingung. Memang lebih baik penjelasannya secara bersama -sama. Lagipula yg tahu detail permasalahannya adalah Kemenkeu.,2023-04-01 10:50:43+00:00
1642117038071226368,dra_bandits,"@ichalaz @msaid_didu @prastow Malu mereun geus kenceng salah deui , asa bersih eta kemenkeu",2023-04-01 10:49:45+00:00
1642117018848751616,Separuh_Djiwa,"@sangdatuk08 @hc_poirot @kemenkeu Klo kemenkeu terima tukin THR hanya 50% maka terimanya msh gede dibandingkan dgn dorang yg didaerah, sdh tukin kecil, dipotong 50% lg, di syukuri sj ya bosss,. Insya allah berkah",2023-04-01 10:49:41+00:00
1642115723639259136,nagahitamjantan,@islah_bahrawi Transaksi 349 T di kemenkeu itu radikal ngga...?,2023-04-01 10:44:32+00:00
1642115694828621826,harisN0,@Mild55577075 @ken_aryadharma @prastow @KemenkeuRI @mohmahfudmd org bermasalahnya kan di dalam kemenkeu,2023-04-01 10:44:25+00:00
1642113700265086977,corazonltmymken,@binardubu Itu nar maksudnya anak buahnya kan lg kesorot bgt pejabat2 kemenkeu setelah kasus rafael alun itu jd pd ketauan bnyak yg korupss,2023-04-01 10:36:29+00:00
1642113132813492229,trustfall21,"@amirsyahoke @RyaWiedy kalem berrow... jgn terlalu birahi dengan hal di luar substansi, poin pentingnya tdk ada perbedaan data antara kemenkeu dan mengko.. utamakan yang penting yaitu sabar dan toleran, sabar ya 😊",2023-04-01 10:34:14+00:00
1642113058427514881,sikodoksakit,@aylin_basyasya Dukung usut tuntang raibnya dana 349T kemenkeu SriMulyani 🙉,2023-04-01 10:33:56+00:00
1642112040365068288,AchmadSoebagio,@logikapolitikid nunggu komen jeng sri yg sdh kasih remun sultan utk pegawe kemenkeu ternyata masih terima gratifikasi,2023-04-01 10:29:54+00:00
1642111769614209024,FEBRIANADK,"@logikapolitikid Matanya gk bs bo'ong... Siapapun perempuan yg bikin begini, entsh ibu atau istri yg menuntut harta krn ""pegawai/pejabat kemenkeu kok gk berharta"" semoga 🐀 kuat jalaninya",2023-04-01 10:28:49+00:00
1642109240667160577,CakNur971,@eyang_kidal Tidak semua ASN dapat tukin &amp; tdk semua ASN yg dapat tukin jumlahnya besar spt yg di Kemenkeu dan penegak hukum,2023-04-01 10:18:46+00:00
1642108720032387072,tsutazky,Buzzer buzzer Kemenkeu ini napa ga pada tumbang dah.,2023-04-01 10:16:42+00:00
1642108072905834498,YanHarahap,"Desakan seperti ini, membuat kasus ini makin ‘mencurigakan’. DPR harus makin getol membongkar kasus ini agar terang benderang. Rakyat berhak tahu transaksi mencurigakan di Kemenkeu ini
—
Mantan Kepala BIN Hendropriyono Minta DPR Hentikan Polemik Transaksi Mencurigakan Kemenkeu…",2023-04-01 10:14:08+00:00
1642105460353544195,gudangfactos,@DonaldJTrey @roy_pasha @ariesadhar Ooo. Ternyata Kemenkeu yang nolak ya.,2023-04-01 10:03:45+00:00
1642105095654604801,GarisGiras,"@Android_AK_47 Pertahanan yg baik dg menyerang.

Dan dipraktekkan para pemegang kekuasaan wk2land.

Radikalisme mulai masuki kemenkeu, kt pejabat. Ternyata, transaksi mencurigakan beratus trilyun sdg menggejala, msl.

Dan istri seorang bupati meledak2, ternyata sdg tutupi korupsi yg dijalani.",2023-04-01 10:02:18+00:00
1642104466253176833,mikonamanya,"@msaid_didu @prastow list hari ini.....

serang jajaran kemenkeu",2023-04-01 09:59:48+00:00
1642103450023624704,gardapedia_tv,@kumparan 1000 orang pegawai ASN Kemenkeu dipecat massal biar bersih dari penghianat negara,2023-04-01 09:55:45+00:00
1642101488360235011,tukangnya_ra,"@PNS_Ababil Ini pada dapet info insentif tahunan kemenkeu dari mana sih? Temen aye di kemenkeu sambat muluk. Bukan orang pajak atau beceh sih. Sampe bosen ngedengerinnya. 🫠

Kalo tau, tag aye yak.. biar aye kasih tau itu anak.",2023-04-01 09:47:58+00:00
1642100350911139840,Achmad_djailany,@msaid_didu @prastow Wah radikal banget tuh oknum kemenkeu...,2023-04-01 09:43:27+00:00
1642100196539764736,Putrirawks,"@alfilafilia @ihsanm0123 @prastow @bangunnagoro Gak ada DL tapi tukin Kemenkeu? Ya mau banget lah, diem doang di kantor dapetnya berdigit-digit. 😄",2023-04-01 09:42:50+00:00
1642100045460942853,mu_afi,"@dsfrn Kemenkeu klo ke dalem plit abis mbak, bahkan untuk anggaran litigasi di daerah aja cekak banget",2023-04-01 09:42:14+00:00
1642099768599142401,hobikukluyuran,@narkosun__ Knp yg dipilih kemenkeu sih sm mafioso itu?,2023-04-01 09:41:08+00:00
1642098821584023552,AlimMaktour,"@rodky33 @__AnakKolong @mohmahfudmd Jadi citra Kemenkeu makan duit rakyat aja..... Hahaha pencitraan. Pendapatan negara itu dari hasil penjualan/ekspor gas dan non migas, ditambah pajak dan hutang LN. Lha klau Pemeritah mau hutang untuk nambah APBN harus persetujuan RAKYAT/DPR. Pemerintah gk boleh hutang seenaknya.",2023-04-01 09:37:22+00:00
1642098656429105152,kuda_lumpia,"@yaniarsim @KPK_RI Harusnya pemprov DKI tu diobok-obok,gaji + tukin mereka paling tinggi se Indonesia,kemenkeu  aja jauh bedanya,apalagi bagian pendapatan/bapenda dki staf golongan 3c aja teke home pay nya hampir 900juta,atau sama dengan eselon 2 di pajak kemenkeu",2023-04-01 09:36:43+00:00
1642097648592375808,ring1___,"@PartaiSocmed @mohmahfudmd Menyangkup Semua lembaga, dan akhirnya beneran INDONESIA AKAN BERSIH². Prof @mohmahfudmd saya yakin diluarsana masih banyak orang yg bisa dipercaya untuk mengisi instansi yg sifatnya strategis seperti kemenkeu, @DitjenPajakRI @beacukaiRI dll sdh saatnya kasus ini dibongkar!!",2023-04-01 09:32:42+00:00
1642097115701837828,djoniecash2,"@geloraco Coba perhatikan.

Satu persatu orang jokowi runtuh.

Polisi, pajak, kemenkeu, ganjar.

Mereka jatih karena hal2 diluar nalar.

sebentar lagi menuju istana.",2023-04-01 09:30:35+00:00
1642094953949200389,sapiterb4ng,"Keinginan Pa Pres dan kawan2 menjadi tuan rumah dhentikan bunda. hanya Bundalah yg mampu menghentikan keinginan/langkah pemerintah. Klo mau nyerang balik, tinggal Pa Pres dukung Menkopolhukam dan dukung nangkep2x in penjahat di kemenkeu niscaya kader bunda bnyak yg merugi",2023-04-01 09:22:00+00:00
1642094922592550912,narkosun__,3. transaksi keuangan mencurigakan terkait kewenangan Kemenkeu sebagai penyidik Tindak Pidana Asal (TPA) dan Tindak Pidana Pencucian Uang (TPPU) yang belum diperoleh data keterlibatan pegawai Kemenkeu. Jumlahnya sekitar Rp260 triliun.,2023-04-01 09:21:52+00:00
